"osm_id","name","osm_key","osm_value","category","addr:street","addr:housenumber","addr:city","addr:postcode","addr:state","phone","contact:phone","website","contact:website","opening_hours"
"439630632","Market at Shepherd","shop","convenience","traditional","Shepherd Drive","1500","Houston","77007","TX",NA,NA,NA,NA,NA
"490113069","Fuel Depot","shop","convenience","traditional","White Oak Drive","1514","Houston",NA,"TX",NA,NA,NA,NA,NA
"520044293","Circle K","shop","convenience","traditional","South Loop East","8040",NA,NA,NA,NA,NA,NA,NA,NA
"520302882","Texaco","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520334940","Brownies","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520415257","E Z Food Mart","shop","convenience","traditional","Highway 6","3115","Bayou Vista","77563","TX",NA,NA,NA,NA,NA
"520845720","7 Days Food Store","shop","convenience","traditional","Seawall Boulevard","3428","Galveston","77550","TX",NA,NA,NA,NA,NA
"521055594","7-Eleven","shop","convenience","traditional","Broadway","5714","Galveston","77551","TX","+1 409-621-4434",NA,"https://www.7-eleven.com/locations/tx/galveston/5714-broadway-ave.-41669",NA,NA
"544446469","Citgo","shop","convenience","traditional","Almeda Road","4102","Houston","77004","TX",NA,NA,NA,NA,NA
"545834121","Timewise","shop","convenience","traditional","Gulf Freeway","18335",NA,NA,"TX",NA,NA,NA,NA,NA
"556779193","Timewise","shop","convenience","traditional","Katy Freeway","8155","Houston",NA,"TX",NA,NA,NA,NA,NA
"566855347","Star Stop","shop","convenience","traditional","Southmore Boulevard","2111","Houston","77004","TX",NA,NA,NA,NA,NA
"567158503","Almeda Gas Mart","shop","convenience","traditional","Almeda Road","5203",NA,NA,NA,NA,NA,NA,NA,"24/7"
"592451984","Circle K","shop","convenience","traditional","West Broadway Street","12712","Pearland",NA,"TX",NA,NA,NA,NA,NA
"606888029","Broad Mini Mart","shop","convenience","traditional","Broad Street","3410","Houston","77087","TX",NA,NA,NA,NA,NA
"640742008","Pick N Pay","shop","convenience","traditional","Decker Drive","4300",NA,NA,NA,NA,NA,NA,NA,NA
"674152166","Woods Food Mart","shop","convenience","traditional","Studewood Street","735","Houston",NA,"TX",NA,NA,NA,NA,NA
"677365226","7-Eleven","shop","convenience","traditional","South Highway 35 Bypass","2480","Alvin","77511","TX",NA,NA,NA,"https://www.7-eleven.com/locations/tx/alvin/2480-s-hwy-35-bypass-36522","24/7"
"678090456","First Stop Food Store","shop","convenience","traditional","Highway 6","3120","Hitchcock","77563","TX",NA,NA,NA,NA,NA
"684562912","Buc-ee's","shop","convenience","traditional","Gulf Freeway","6201","Texas City","77591","TX","+1 979-238-6390",NA,"https://buc-ees.com/",NA,"24/7"
"694313662","Island Food Mart","shop","convenience","traditional","Harborside Drive","8224","Galveston","77554","TX",NA,NA,NA,NA,NA
"749955829","Timewise","shop","convenience","traditional","South Wayside Drive","2402","Houston",NA,"TX",NA,NA,NA,NA,NA
"766376622","Quik Mart","shop","convenience","traditional","Main Street","1802","Seabrook","77586","TX",NA,NA,NA,NA,NA
"766376623","Circle K","shop","convenience","traditional","East NASA Parkway","1910","Seabrook","77586","TX",NA,NA,NA,NA,NA
"766383580","Amburn Food Mart","shop","convenience","traditional","Emmett F Lowry Expressway","8150","Texas City","77591","TX",NA,NA,NA,NA,NA
"766391269","Tri-Star","shop","convenience","traditional","Harborside Drive","8115","Galveston","77554","TX",NA,NA,NA,NA,NA
"766391270","Harborside Food Mart","shop","convenience","traditional","Harborside Drive","8220","Galveston","77554","TX",NA,NA,NA,NA,NA
"766396451","Circle K","shop","convenience","traditional","61st Street","1927","Galveston","77551","TX",NA,NA,NA,NA,NA
"766404078","Stripes","shop","convenience","traditional","Decker Drive","6206","Baytown","77521","TX",NA,NA,"https://stripesstores.com/locator/detail/1061",NA,NA
"773675987","Fisherman's Cove Food Mart","shop","convenience","traditional","State Highway 87","706","Port Bolivar","77650","TX",NA,NA,NA,NA,NA
"773890677","TJ's Discount Groceries","shop","convenience","traditional","State Highway 87","1366","Port Bolivar","77650","TX",NA,NA,NA,NA,NA
"820787476","Zip In Zip Out","shop","convenience","traditional","Hiram Clarke Road","12951",NA,NA,NA,NA,NA,NA,NA,NA
"825366148","Circle K","shop","convenience","traditional","Kirby Drive","5415",NA,NA,NA,NA,NA,NA,NA,NA
"835908217","Timewise","shop","convenience","traditional","Montrose Boulevard","1002","Houston",NA,"TX",NA,NA,NA,NA,NA
"846810029","Timewise","shop","convenience","traditional","Westheimer Road","5702","Houston",NA,"TX",NA,NA,NA,NA,NA
"846944319","Primespot","shop","convenience","traditional","South Shepherd Drive","3519","Houston",NA,"TX",NA,NA,NA,NA,NA
"848662661","food mart","shop","convenience","traditional","NASA Parkway","950","Webster","77598","TX",NA,NA,NA,NA,NA
"848673497","7-Eleven","shop","convenience","traditional","Howard Drive","7925","Houston","77017","TX",NA,NA,NA,"https://www.7-eleven.com/locations/tx/houston/7925-howard-drive-40995",NA
"849179568","East Grocery Convenience Store","shop","convenience","traditional","Sonora Street","5403","Houston","77020","TX",NA,NA,NA,NA,NA
"849339066","7-Eleven","shop","convenience","traditional","Federal Road","1402",NA,NA,NA,NA,NA,NA,"https://www.7-eleven.com/locations/tx/houston/1402-federal-road-40980",NA
"849487164","Timewise","shop","convenience","traditional","Katy Freeway","8190","Houston",NA,"TX",NA,NA,NA,NA,NA
"881200397","Tiki Food Store","shop","convenience","traditional","Tiki Drive","200","Tiki Island","77554","TX",NA,NA,NA,NA,NA
"881205927","Texaco","shop","convenience","traditional","Broadway Street","6101","Galveston","77551","TX",NA,NA,NA,NA,NA
"881214011","Ferry Road Food Mart","shop","convenience","traditional","Ferry Road","502","Galveston","77550","TX",NA,NA,NA,NA,NA
"881216597","Shopper's Mart","shop","convenience","traditional","Main Street","2605","La Marque","77568","TX",NA,NA,NA,NA,NA
"881216598","Circle K","shop","convenience","traditional","Main Street","2430","La Marque","77568","TX",NA,NA,NA,NA,NA
"887453610","Star Stop","shop","convenience","traditional","South Post Oak Road","10721","Houston",NA,"TX",NA,NA,NA,NA,NA
"900938135","Chevron Food Mart","shop","convenience","traditional","Southwest Freeway","4002",NA,"77027",NA,NA,NA,NA,NA,NA
"910554578","7-Eleven","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926072675","7-Eleven","shop","convenience","traditional","West Broadway Street","10521","Pearland","77581","TX","+1 346-342-3023",NA,"https://www.7-eleven.com/locations/tx/pearland/10521-broadway-st-41673",NA,NA
"954291650","Peter's Friendly Food Mart","shop","convenience","traditional","Market Street","4634","Houston","77020","TX","+1-713-678-8618",NA,NA,NA,NA
"971676216","Fuel Stop","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974189108","Circle K","shop","convenience","traditional","Shepherd Drive","1816",NA,"77007","TX",NA,NA,NA,NA,NA
"993195497","Stripes","shop","convenience","traditional","Old Spanish Trail","4300","Houston",NA,"TX",NA,NA,"https://stripesstores.com/locator/detail/1084",NA,NA
"997580511","Stripes","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,"https://stripesstores.com/locator/detail/1030",NA,NA
"998764698","Circle K","shop","convenience","traditional","East Freeway","12602",NA,NA,NA,NA,NA,NA,NA,NA
"1002869430","Little Buddy","shop","convenience","traditional","White Oak Drive","2302","Houston",NA,"TX",NA,NA,NA,NA,NA
"1017754294","Handi-Stop","shop","convenience","traditional","Alvin Sugarland Road","17657","Manvel","77578","TX",NA,NA,NA,NA,NA
"1017754299","Diamond Express","shop","convenience","traditional","Alvin Sugarland Road","17514","Manvel","77578","TX",NA,NA,NA,NA,"24/7"
"1017754305","Timewise","shop","convenience","traditional","Alvin Sugarland Road","17510","Manvel","77578","TX",NA,NA,NA,NA,NA
"1017754307","Chevron","shop","convenience","traditional","Alvin Sugarland Road","17230","Manvel","77578","TX",NA,NA,NA,NA,NA
"1018156337","King Fuels","shop","convenience","traditional","Old Spanish Trail","3250","Houston","77021","TX",NA,NA,NA,NA,NA
"1018158670","Singh Mart","shop","convenience","traditional","South Sam Houston Parkway East","2944","Houston","77047","TX",NA,NA,NA,NA,NA
"1018158672","Circle K","shop","convenience","traditional","South Sam Houston Parkway East","3331","Houston","77047","TX",NA,NA,NA,NA,NA
"1018187391","Chevron","shop","convenience","traditional","North Alexander Drive","2911","Baytown","77520","TX",NA,NA,NA,NA,NA
"1018187399","TA","shop","convenience","traditional","North Highway 146","5490","Baytown","77523","TX",NA,NA,NA,NA,NA
"1018504316","Circle K","shop","convenience","traditional","Bay Area Boulevard","2404",NA,NA,NA,NA,NA,NA,NA,NA
"1019617809","Oasis Market","shop","convenience","traditional","Highway 146 North","2811","Texas City","77590","TX",NA,NA,NA,NA,NA
"1019630081","Texas City Grocery Store","shop","convenience","traditional","State Highway 146 North","2520","Texas City","77590","TX",NA,NA,NA,NA,NA
"1021318066","Checkout","shop","convenience","traditional","Meridiana Parkway","3210","Rosharon",NA,"TX",NA,NA,NA,NA,NA
"1022570253","Star Stop","shop","convenience","traditional","East Freeway","10302","Jacinto City",NA,"TX",NA,NA,NA,NA,NA
"1022706309","Star Stop","shop","convenience","traditional","T C Jester Boulevard","451","Houston",NA,"TX",NA,NA,NA,NA,NA
"1023897134","Circle K","shop","convenience","traditional","Magnolia Parkway","11642",NA,NA,NA,NA,NA,NA,NA,NA
"1023998590","Shell","shop","convenience","traditional","West Broadway Street","11630","Pearland",NA,"TX",NA,NA,NA,NA,NA
"1025374267","Q Mart","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026895475","Kress Food Store","shop","convenience","traditional","Kress Street","846",NA,NA,NA,NA,NA,NA,NA,NA
"1026896384","Vargas Food Market","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029374882","Checkpoint","shop","convenience","traditional","La Porte Freeway","10010",NA,NA,NA,NA,NA,NA,NA,"24/7"
"1034051953","7-Eleven","shop","convenience","traditional","East Freeway","12776","Houston",NA,"TX",NA,NA,NA,"https://www.7-eleven.com/locations/tx/houston/12776-east-freeway-38883",NA
"1057547292","Snappy Mart","shop","convenience","traditional","FM 1405","9040","Baytown",NA,"TX",NA,NA,NA,NA,NA
"1058033292","Browny Market","shop","convenience","traditional","Almeda-Genoa Road","8449","Houston",NA,"TX",NA,NA,NA,NA,NA
"1058033294","Plantation Food Store","shop","convenience","traditional","Almeda-Genoa Road","8450","Houston",NA,"TX",NA,NA,NA,NA,NA
"1058073978","Primespot","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058728502","Circle K","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mo-Fr 05:00-24:00, Sa 06:00-01:00, Su 08:00-24:00"
"1060993460","Singh Mart","shop","convenience","traditional","South Main Street","13407","Houston","77035","TX",NA,NA,NA,NA,NA
"1073735308","1st Stop","shop","convenience","traditional","Buffalo Speedway","9230","Houston","77025","TX","+1-210-345-2000",NA,NA,NA,NA
"1081089650","Star Stop","shop","convenience","traditional","East Freeway","10203",NA,NA,NA,NA,NA,NA,NA,NA
"1083075852","Star Stop","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083076084","Shell","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090641304","BuzzyBee","shop","convenience","traditional","West Bellfort Street","5310","Houston","77035","TX",NA,NA,NA,NA,NA
"1098119363","Oasis","shop","convenience","traditional","Garth Road","3135",NA,NA,NA,NA,NA,NA,NA,NA
"1100688474","Concessions and Restrooms","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101275152","Gasmer Food Mart","shop","convenience","traditional","Gasmer Drive","5560","Houston","77035","TX",NA,NA,NA,NA,NA
"1101731144","Checkpoint","shop","convenience","traditional","East Sam Houston Parkway South","5411",NA,NA,NA,NA,NA,NA,NA,"24/7"
"1113145520","Buc-ee's","shop","convenience","traditional","State Highway 35 North","780",NA,NA,NA,NA,NA,NA,NA,"24/7"
"1113145521","Tiger Mart","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118136959","Elan","shop","convenience","traditional","Federal Road","1213",NA,NA,NA,NA,NA,NA,NA,NA
"1125234202","Nick's Corner","shop","convenience","traditional","West Orange Street",NA,"Pearland","77581","TX",NA,NA,NA,NA,NA
"1125302786","Buc-ee's","shop","convenience","traditional","South Main Street","2541","Pearland",NA,"TX",NA,NA,NA,NA,"24/7"
"1127612257","Lucky Star","shop","convenience","traditional","West Broadway Street","4415","Pearland",NA,"TX",NA,NA,NA,NA,"Mo-Su 07:00-23:00"
"1127969435","Circle K","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169675500","Star Stop","shop","convenience","traditional","East Freeway","5440",NA,NA,NA,NA,NA,NA,NA,"24/7"
"1169675927","Fuel Depot","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204639884","Handi Stop","shop","convenience","traditional","East State Highway 6","1601","Alvin","77511","TX",NA,NA,NA,NA,NA
"1204639894","7-Eleven","shop","convenience","traditional","East State Highway 6","1920","Alvin","77511","TX","+1 346-278-9294",NA,"https://www.7-eleven.com/locations/tx/alvin/1920-e-hwy-6-41655",NA,NA
"1217025582","Timewise","shop","convenience","traditional","West Loop South","2602","Houston","77027","TX",NA,NA,NA,NA,NA
"1218668348","Swede's Quick Stop","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228368506","Izzi Market","shop","convenience","traditional","Shepherd Drive","909",NA,NA,NA,NA,NA,NA,NA,NA
"1236222245","Shop n Go","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268942242","Timewise","shop","convenience","traditional","Southwest Freeway","6155",NA,NA,NA,NA,NA,NA,NA,"24/7"
"1297899216","Pearland Food Mart","shop","convenience","traditional","West Broadway Street","6075",NA,NA,NA,NA,NA,NA,NA,NA
"1308036137","Shell","shop","convenience","traditional","Broadway Street","3944",NA,NA,NA,NA,NA,NA,NA,"24/7"
"1308944605","The Neighborhood Shop","shop","convenience","traditional","Strawberry Road","2104","Pasadena",NA,"TX",NA,NA,NA,NA,NA
"1326106909","Star Shop","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326828408","Singh Mart","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347236089","Bud's Mart","shop","convenience","traditional","Dell Dale Street","222",NA,NA,NA,NA,NA,NA,NA,NA
"1354250920","Reed Mart","shop","convenience","traditional","Reed Road","2700","Houston","77051","TX",NA,NA,NA,NA,NA
"356749691","African-American Library at the Gregory School","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368161883","Camp County Public Library","amenity","library","community",NA,NA,NA,NA,"TX",NA,NA,NA,NA,NA
"368161945","Clayton Library Center for Genealogical Research","amenity","library","community","Caroline Street","5300","Houston","77004","TX",NA,NA,NA,NA,NA
"368161992","South Houston Public Library","amenity","library","community",NA,NA,NA,NA,"TX",NA,NA,"https://hcpl.net/locations/sho/",NA,NA
"368162115","Mae Hilty Memorial Library","amenity","library","community",NA,NA,NA,NA,"TX",NA,NA,NA,NA,NA
"368162116","Jacinto City Library","amenity","library","community",NA,NA,NA,NA,"TX",NA,NA,NA,NA,NA
"530776608","Freed-Montrose Neighborhood Library","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,"https://houstonlibrary.org/freed-montrose-neighborhood-library",NA,NA
"1975678661","HAM-TMC Library","amenity","library","community","John Freeman Boulevard","1133","Houston","77030","TX",NA,NA,NA,NA,NA
"2091700208","Clayton House","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2615032500","Advanced Technology Center & Library","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2615032532","Sterling Municipal Library","amenity","library","community","Mary Elizabeth Wilbanks Avenue","1","Baytown","77520",NA,NA,NA,NA,NA,NA
"3628032151","Helen Hall Public Library","amenity","library","community","West Walker Street","100","League City","77573","TX",NA,NA,NA,NA,"Mo-Th 10:00-21:00; Fr,Sa 10:00-18:00; Su 01:00-17:00"
"3717796608","UHCL Neumann Library","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,"http://www.uhcl.edu/library",NA,NA
"4259050522","UTHSPH Library","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4322627983","HPL Express","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr-Sa 12:00-17:00; Su 13:00-17:00"
"4636514589","Deer Park Library","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8436104216","Woodson Research Center","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,"https://library.rice.edu/woodson",NA,NA
"8459553385","Brown Fine Arts Library","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9966567233","Moody Medical Library","amenity","library","community",NA,NA,"Galveston","77555","TX",NA,NA,NA,NA,NA
"10958528087","Harris County Law Library","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11205919940","Johnson Neighborhood Library","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44632294","Central Library, Jesse H. Jones Building","amenity","library","community","McKinney Street","500","Houston","77002","TX",NA,NA,NA,NA,NA
"45191237","Fondren Library","amenity","library","community",NA,NA,NA,NA,NA,"+1 713-348-5698",NA,"https://library.rice.edu/",NA,NA
"47234853","Clear Lake City-County Freeman Branch Library","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99022788","Harris County Public Library Parker Branch","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196873677","Evelyn Meador Library","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,"https://www.hcpl.net/branch/evelyn-meador-branch-library",NA,NA
"200077592","John P. McGovern Stella Link Branch","amenity","library","community","Stella Link Road","7405","Houston","77025",NA,NA,NA,NA,NA,NA
"232239869","Central Library - Julia Ideson Building","amenity","library","community","McKinney Street","550","Houston","77002","TX",NA,NA,NA,NA,NA
"256264833","Doherty Library","amenity","library","community","West Main Street","1100","Houston","77006","TX",NA,NA,"http://library.stthom.edu/",NA,NA
"258794709","Friendswood Public Library","amenity","library","community","South Friendswood Drive",NA,"Friendswood","77546",NA,NA,NA,NA,NA,NA
"261314166","Rosenberg Library","amenity","library","community","Sealy Street - Avenue I","2310","Galveston",NA,"TX",NA,NA,"https://rosenberg-library.org/",NA,NA
"364021606","John M. O. Quinn Law","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364021610","M.D. Anderson Library","amenity","library","community","University Drive","4333","Houston","77204","TX","+1-713-743-1050",NA,"https://info.lib.uh.edu/",NA,"Mo-Th 7:00-23:59; Fr 7:00-21:45; Sa 8:00-19:45; Su 11:00-23:59"
"366501712","Bellaire Library","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374982933","Robert James Terry Library","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379669314","Melcher Library","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469217198","Bracewell Library","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519715517","Public Library","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528725826","West University Library","amenity","library","community","Auden Street","6108","Houston","77005","TX",NA,NA,NA,NA,NA
"628731336","Pearland Westside Library","amenity","library","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
